Date,Open,Close,High,Low,Volume
2012-10-08,13.70,13.70,13.70,13.70,9
2012-10-17,13.70,13.70,13.70,13.70,3
2012-10-18,15.50,15.50,15.50,15.50,50000
2012-10-19,15.25,15.25,15.25,15.25,25
2012-10-24,15.50,15.25,15.50,15.25,5
2012-11-05,15.25,15.25,15.25,15.25,23400
2012-11-06,15.25,15.25,15.25,15.25,13302
2012-11-07,15.40,15.40,15.40,15.40,5000
2012-11-08,15.80,15.80,15.80,15.80,4963
2012-11-12,15.88,15.88,15.88,15.88,2000
2012-11-13,15.95,15.95,15.95,15.95,4507
2012-11-20,15.25,15.65,15.65,15.25,11000
2012-11-27,15.91,15.91,15.91,15.91,2000
2012-11-28,16.00,16.00,16.00,16.00,2000
2012-12-03,16.50,16.50,16.50,16.50,14078
2012-12-04,16.50,17.00,17.00,16.50,8600
2012-12-06,17.25,17.25,17.25,17.25,2000
2012-12-07,17.00,17.00,17.00,17.00,8100
2012-12-10,17.00,17.00,17.00,17.00,9000
2012-12-11,17.51,17.51,17.51,17.51,117
2012-12-14,18.00,17.70,18.00,17.70,23001
2012-12-17,18.00,18.00,18.00,18.00,4598
2012-12-27,18.00,18.00,18.00,18.00,110
2012-12-28,17.46,18.00,18.00,17.46,200
2012-12-31,18.00,18.00,18.00,18.00,20004
2013-01-11,18.30,18.30,18.30,18.30,2000
2013-01-15,16.30,16.30,16.30,16.30,50240
2013-01-16,16.30,15.60,16.30,15.50,209128
2013-01-17,15.60,14.05,15.60,13.80,107834
2013-01-18,14.00,12.80,14.00,12.60,202418
2013-01-21,12.81,12.80,12.81,12.80,1301
2013-01-22,12.70,12.40,12.70,12.20,59000
2013-01-23,12.50,12.40,12.50,12.40,40849
2013-01-24,12.40,12.28,12.40,12.00,90086
2013-01-25,12.15,12.88,13.00,12.15,69886
2013-01-28,12.42,12.30,12.42,12.20,230975
2013-01-29,12.45,12.40,12.45,12.30,200679
2013-01-30,12.50,12.60,12.60,12.40,15309
2013-01-31,13.00,13.50,13.72,13.00,70829
2013-02-01,13.60,14.20,14.20,13.60,20061
2013-02-05,14.20,14.50,14.50,14.20,2490
2013-02-06,14.70,15.00,15.10,14.70,24614
2013-02-07,15.10,15.50,15.50,15.10,23371
2013-02-08,15.50,15.60,15.60,15.50,1464
2013-02-11,15.60,15.60,15.60,15.60,680
2013-02-12,15.60,15.60,15.60,15.60,8400
2013-02-13,15.60,15.60,16.00,15.60,10151
2013-02-14,15.60,15.60,15.60,15.60,350
2013-02-15,15.60,15.60,15.60,15.60,5939
2013-02-21,15.60,15.60,15.60,15.60,19182
2013-02-22,15.60,15.60,15.60,15.60,2900
2013-02-28,15.60,15.60,15.60,15.60,7200
2013-03-01,15.60,15.60,15.60,15.60,7341
2013-03-04,15.60,15.60,15.60,15.60,3500
2013-03-13,15.60,15.60,15.60,15.60,1
2013-03-22,15.70,15.90,15.90,15.70,9467
2013-03-26,15.90,15.90,15.90,15.90,2
2013-04-03,15.90,15.90,15.90,15.90,450
2013-04-15,15.90,15.40,15.90,15.00,45000
2013-04-16,15.40,15.40,15.40,15.40,8000
2013-05-06,14.63,14.00,14.63,14.00,5768
2013-05-08,14.06,14.06,14.06,14.06,200
2013-05-20,14.00,14.00,14.00,14.00,450
